File,Reading No,ID,AQ,Long,Latitude,Mn_K,Co_K,Ni_K,Zn_K,Mn,Co,Ni,Zn,xcoord,ycoord,density1,SoilType1
XL3-86715_20190213,"5537",XL3-86715_20190213-5537,"639519",150.992472700000008,-24.723553840000001,"8177","0","0","0",Accumulator,Normal,Normal,Normal,1513942.60841393,7228429.19093843,2,"3"
XL3-86715_20190213,"5399",XL3-86715_20190213-5399,"644093",146.754171600000006,-19.321918960000001,"1471","0","0","0",Accumulator,Normal,Normal,Normal,1105251.97844938,7853472.27550208,2,"4"
XL3-86715_20190213,"5334",XL3-86715_20190213-5334,"648371",145.225848000000013,-16.573600939999999,"10505","0","0","0",Hyperaccumulator,Normal,Normal,Normal,951162.56715873,8162862.31461689,3,"3"
XL3-86715_20190213,"5503",XL3-86715_20190213-5503,"651184",148.575847799999991,-26.323562140000000,"13380","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1257431.21237885,7066191.87549308,2,"2"
XL3-86715_20190213,"5525",XL3-86715_20190213-5525,"651589",150.525810699999994,-24.356889989999999,"13672","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1469153.06329467,7272825.97797456,2,"1"
XL3-86715_20190213,"5449",XL3-86715_20190213-5449,"652576",145.042533600000013,-21.390252190000002,"7164","0","0","0",Accumulator,Normal,Normal,Normal,919291.036199045,7629260.09463866,2,"1"
XL3-86715_20190213,"5288",XL3-86715_20190213-5288,"654225",138.491481899999997,-18.696947940000001,"20241","0","0","0",Hyperaccumulator,Normal,Normal,Normal,235436.844620885,7930846.6529747,2,"11"
XL3-86715_20190213,"5443",XL3-86715_20190213-5443,"657929",144.659204499999987,-21.323587130000000,"2811","0","0","0",Accumulator,Normal,Normal,Normal,879662.237559175,7637626.68590945,2,"4"
XL3-86715_20190213,"5578",XL3-86715_20190213-5578,"667531",152.725796800000012,-27.556874050000001,"3295","0","0","100",Accumulator,Normal,Normal,Normal,1662248.24751412,6896358.14195668,3,"2"
XL3-86715_20190213,"5489",XL3-86715_20190213-5489,"668053",144.692555499999997,-24.890248710000002,"1578","0","0","0",Accumulator,Normal,Normal,Normal,873112.942974026,7242139.79244038,1,"11"
XL3-86715_20190213,"5350",XL3-86715_20190213-5350,"670058",143.796700499999986,-17.564989659999998,"4621","0","0","0",Accumulator,Normal,Normal,Normal,796880.561136929,8055753.36536333,2,"11"
XL3-86715_20190213,"5464",XL3-86715_20190213-5464,"671570",148.987224900000001,-25.207172759999999,"4597","0","0","0",Accumulator,Normal,Normal,Normal,1306306.05045791,7188072.42836898,2,"2"
XL3-86715_20190213,"5465",XL3-86715_20190213-5465,"675698",148.325828999999999,-21.990238229999999,"15515","0","0","105",Hyperaccumulator,Normal,Normal,Normal,1257725.57568032,7550046.34351185,2,"1"
XL3-86715_20190213,"5345",XL3-86715_20190213-5345,"675837",144.392526800000013,-17.490266040000002,"6358","0","0","0",Accumulator,Normal,Normal,Normal,860333.181536482,8062999.15254347,2,"3"
XL3-86715_20190213,"5472",XL3-86715_20190213-5472,"677974",146.741972800000013,-24.569406099999998,"9163","0","0","1340",Accumulator,Normal,Normal,Accumulator,1082065.46156908,7270575.40216433,2,"7"
XL3-86715_20190213,"5563",XL3-86715_20190213-5563,"678977",150.101947499999994,-27.846331060000001,"3549","0","0","0",Accumulator,Normal,Normal,Normal,1398332.90394296,6886307.561961,1,"1"
XL3-86715_20190213,"5337",XL3-86715_20190213-5337,"682969",144.425858699999992,-17.106934100000000,"21216","0","0","0",Hyperaccumulator,Normal,Normal,Normal,864632.965375437,8105405.93520227,2,"8"
XL3-86715_20190213,"5363",XL3-86715_20190213-5363,"683010",142.720868300000006,-13.089456029999999,"31875","0","0","112",Hyperaccumulator,Normal,Normal,Normal,686571.582745229,8552336.96369553,2,"3"
XL3-86715_20190213,"5297",XL3-86715_20190213-5297,"683331",144.784199199999989,-20.393588890000000,"19031","0","0","187",Hyperaccumulator,Normal,Normal,Normal,895072.821722602,7740412.22461753,2,"4"
XL3-86715_20190213,"5404",XL3-86715_20190213-5404,"698716",145.725852900000007,-19.923586960000002,"9480","0","0","0",Accumulator,Normal,Normal,Normal,995020.932901185,7790006.66012143,2,"3"
XL3-86715_20190213,"5456",XL3-86715_20190213-5456,"699619",145.058333299999987,-21.417500000000000,"5643","0","0","0",Accumulator,Normal,Normal,Normal,920853.569832825,7626196.39114899,2,"1"
XL3-86715_20190213,"5497",XL3-86715_20190213-5497,"719090",147.915591699999993,-28.311342379999999,"10123","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1178906.29025187,6848815.33724133,1,"8"
XL3-86715_20190213,"5499",XL3-86715_20190213-5499,"719107",147.987535600000001,-28.378286440000000,"9885","0","0","0",Accumulator,Normal,Normal,Normal,1185554.97670843,6840959.18028734,1,"8"
XL3-86715_20190213,"5387",XL3-86715_20190213-5387,"726723",145.078611099999989,-17.415555560000001,"13080","0","0","0",Hyperaccumulator,Normal,Normal,Normal,933475.026619246,8069849.85741796,3,"7"
XL3-86715_20190213,"5445",XL3-86715_20190213-5445,"746238",146.059198500000008,-23.606910500000001,"1739","0","0","0",Accumulator,Normal,Normal,Normal,1016586.50675096,7380143.33031554,2,"4"
XL3-86715_20190213,"5450",XL3-86715_20190213-5450,"749990",144.792777800000010,-24.843333330000000,"3343","0","0","0",Accumulator,Normal,Normal,Normal,883394.386229949,7247062.90393169,1,"11"
XL3-86715_20190213,"5565",XL3-86715_20190213-5565,"755003",149.634348799999998,-27.198666690000000,"6284","0","0","0",Accumulator,Normal,Normal,Normal,1357046.57106251,6961896.57988838,1,"1"
XL3-86715_20190213,"5349",XL3-86715_20190213-5349,"756517",138.149370000000005,-17.474100000000000,"16044","0","0","0",Hyperaccumulator,Normal,Normal,Normal,197239.881054315,8065733.54646759,2,"11"
XL3-86715_20190213,"5485",XL3-86715_20190213-5485,"764128",145.109285699999987,-26.123656830000002,"7604","0","0","342",Accumulator,Normal,Normal,Accumulator,911033.441687696,7104124.39950797,1,"8"
XL3-86715_20190213,"5362",XL3-86715_20190213-5362,"765230",145.217222200000009,-17.314166669999999,"23143","0","0","83",Hyperaccumulator,Normal,Normal,Normal,948475.677844616,8080771.34648323,3,"4"
XL3-86715_20190213,"5364",XL3-86715_20190213-5364,"766481",145.210355099999987,-17.300615950000001,"7409","0","0","331",Accumulator,Normal,Normal,Accumulator,947777.219052855,8082289.83631385,3,"7"
XL3-86715_20190213,"5403",XL3-86715_20190213-5403,"766734",145.160357699999992,-17.974502640000001,"10567","0","0","0",Hyperaccumulator,Normal,Normal,Normal,940805.379383373,8007690.4993168,3,"8"
XL3-86715_20190213,"5424",XL3-86715_20190213-5424,"766749",144.660083399999991,-17.370339439999999,"24376","0","0","0",Hyperaccumulator,Normal,Normal,Normal,889036.786787676,8075762.08302718,2,"3"
XL3-86715_20190213,"5400",XL3-86715_20190213-5400,"770932",145.972236900000013,-19.402476709999998,"21101","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1022571.02439345,7847092.43826487,2,"4"
XL3-86715_20190213,"5331",XL3-86715_20190213-5331,"777045",139.142753099999993,-20.324656269999998,"499","0","0","0",Normal,Normal,Normal,Normal,306097.733458548,7751499.72438631,2,"8"
XL3-86715_20190213,"5329",XL3-86715_20190213-5329,"777046",139.405936800000006,-20.768338950000000,"8194","0","0","0",Accumulator,Normal,Normal,Normal,334060.493256586,7702671.90987733,2,"11"
XL3-86715_20190213,"5566",XL3-86715_20190213-5566,"778480",150.437769699999990,-26.806052630000000,"15865","0","0","178",Hyperaccumulator,Normal,Normal,Normal,1440507.22728542,6999904.80003141,2,"2"
XL3-86715_20190213,"5536",XL3-86715_20190213-5536,"782168",151.852812199999988,-25.820012660000000,"17214","0","0","330",Hyperaccumulator,Normal,Normal,Accumulator,1591845.69349781,7098849.17220206,3,"2"
XL3-86715_20190213,"5564",XL3-86715_20190213-5564,"789979",151.712777799999998,-28.592500000000001,"7324","0","0","0",Accumulator,Normal,Normal,Normal,1550819.79697166,6789791.04417294,2,"7"
XL3-86715_20190213,"5411",XL3-86715_20190213-5411,"790920",143.099155599999989,-16.198114069999999,"14568","0","0","0",Hyperaccumulator,Normal,Normal,Normal,724411.998278098,8208002.99981491,1,"8"
XL3-86715_20190213,"5494",XL3-86715_20190213-5494,"813821",148.288602499999996,-27.776379949999999,"4176","0","0","0",Accumulator,Normal,Normal,Normal,1219211.31347304,6906175.45707611,1,"8"
XL3-86715_20190213,"5533",XL3-86715_20190213-5533,"816461",151.194616300000007,-25.015761720000000,"7263","0","0","136",Accumulator,Normal,Normal,Normal,1532122.00252082,7194201.80451892,2,"3"
XL3-86715_20190213,"5475",XL3-86715_20190213-5475,"816909",149.265332599999994,-23.489269640000000,"5281","0","0","88",Accumulator,Normal,Normal,Normal,1345974.86892926,7377880.52222903,2,"2"
XL3-86715_20190213,"5532",XL3-86715_20190213-5532,"818519",151.301471800000002,-25.494127469999999,"11906","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1538864.37849981,7139848.38885471,2,"2"
XL3-86715_20190213,"5512",XL3-86715_20190213-5512,"819914",149.675083000000001,-22.606332720000001,"16794","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1394014.91424867,7473904.63315088,2,"2"
XL3-86715_20190213,"5470",XL3-86715_20190213-5470,"821487",149.779166699999990,-26.221944440000001,"29259","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1379049.33206154,7069825.19773441,1,"2"
XL3-86715_20190213,"5281",XL3-86715_20190213-5281,"826532",144.845490899999987,-20.528650030000001,"5138","0","0","0",Accumulator,Normal,Normal,Normal,901127.168469458,7725291.08087922,2,"8"
XL3-86715_20190213,"5557",XL3-86715_20190213-5557,"835254",151.348250000000007,-28.707138890000000,"258","0","0","0",Normal,Normal,Normal,Normal,1513726.19656623,6780178.67532392,2,"2"
XL3-86715_20190213,"5558",XL3-86715_20190213-5558,"835255",151.359083300000009,-28.731666669999999,"18138","0","0","113",Hyperaccumulator,Normal,Normal,Normal,1514552.85233789,6777343.57748746,2,"7"
XL3-86715_20190213,"5531",XL3-86715_20190213-5531,"836382",150.817416699999995,-25.988722220000000,"13568","0","0","126",Hyperaccumulator,Normal,Normal,Normal,1485584.24440398,7088323.26714114,2,"2"
XL3-86715_20190213,"5530",XL3-86715_20190213-5530,"839405",151.359777799999989,-25.501444440000000,"11135","0","0","170",Hyperaccumulator,Normal,Normal,Normal,1544720.37971783,7138565.14466171,2,"3"
XL3-86715_20190213,"5366",XL3-86715_20190213-5366,"845904",142.275555599999990,-11.106944439999999,"643","0","0","0",Normal,Normal,Normal,Normal,639306.847843129,8771896.86925974,2,"8"
XL3-86715_20190213,"5291",XL3-86715_20190213-5291,"850120",138.300078500000012,-18.092080820000000,"13067","0","0","0",Hyperaccumulator,Normal,Normal,Normal,214242.003984344,7997534.9999962,2,"8"
XL3-86715_20190213,"5285",XL3-86715_20190213-5285,"850745",139.987415800000008,-19.999778939999999,"23629","0","0","0",Hyperaccumulator,Normal,Normal,Normal,394073.998561442,7788223.00021281,2,"8"
XL3-86715_20190213,"5491",XL3-86715_20190213-5491,"851044",147.750555600000013,-25.719444440000000,"11566","0","0","270",Hyperaccumulator,Normal,Normal,Normal,1178160.65381975,7137994.86911098,1,"7"
XL3-86715_20190213,"5492",XL3-86715_20190213-5492,"851065",147.572777800000011,-25.346111109999999,"40333","0","0","295",Hyperaccumulator,Normal,Normal,Normal,1162313.135638,7180416.66109118,2,"7"
XL3-86715_20190213,"5380",XL3-86715_20190213-5380,"854090",144.224149000000011,-19.552500999999999,"20680","0","0","147",Hyperaccumulator,Normal,Normal,Normal,838345.172689931,7834849.36909702,2,"5"
XL3-86715_20190213,"5396",XL3-86715_20190213-5396,"860622",146.908333300000010,-19.841666669999999,"11678","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1119508.97744211,7795170.88561837,2,"4"
XL3-86715_20190213,"5534",XL3-86715_20190213-5534,"861118",150.878659599999992,-26.036405830000000,"11609","0","0","170",Hyperaccumulator,Normal,Normal,Normal,1491363.07292359,7082523.25553093,2,"2"
XL3-86715_20190213,"5510",XL3-86715_20190213-5510,"863640",146.575833299999999,-28.025555560000001,"1021","0","0","186",Accumulator,Normal,Normal,Normal,1048587.27345706,6887398.75641325,1,"8"
XL3-86715_20190213,"5381",XL3-86715_20190213-5381,"864010",142.062716999999992,-11.799016999999999,"1786","0","0","0",Accumulator,Normal,Normal,Normal,615777.526283119,8695450.94108045,2,"8"
XL3-86715_20190213,"5303",XL3-86715_20190213-5303,"871764",141.803486300000003,-18.697882020000002,"9694","0","0","0",Accumulator,Normal,Normal,Normal,584720.517771924,7932410.24889779,1,"7"
XL3-86715_20190213,"5493",XL3-86715_20190213-5493,"872853",144.822885000000014,-24.836146620000001,"9734","0","0","0",Accumulator,Normal,Normal,Normal,886463.08512868,7247774.62877181,1,"1"
XL3-86715_20190213,"5506",XL3-86715_20190213-5506,"890367",147.941888599999999,-26.329604509999999,"16433","0","0","1234",Hyperaccumulator,Normal,Normal,Accumulator,1193813.81185071,7069111.21569432,1,"7"
XL3-86715_20190213,"5484",XL3-86715_20190213-5484,"905858",144.074250000000006,-28.663779999999999,"1904","0","0","91",Accumulator,Normal,Normal,Normal,800473.952578538,6825394.71407872,1,"7"
XL3-86715_20190213,"5463",XL3-86715_20190213-5463,"906030",147.321903300000002,-24.814055610000000,"9699","0","0","240",Accumulator,Normal,Normal,Normal,1139744.46962164,7240788.91277704,2,"7"
XL3-86715_20190213,"5347",XL3-86715_20190213-5347,"906866",144.106999999999999,-17.764783000000001,"52259","0","0","231",Hyperaccumulator,Normal,Normal,Normal,829480.800612697,8033110.04973781,2,"3"
XL3-86715_20190213,"5428",XL3-86715_20190213-5428,"907300",146.337880000000013,-22.063953300000001,"213","0","0","0",Normal,Normal,Normal,Normal,1051309.43307848,7550428.18870147,2,"8"
XL3-86715_20190213,"5377",XL3-86715_20190213-5377,"907728",144.417499999999990,-17.120555560000000,"15119","0","0","0",Hyperaccumulator,Normal,Normal,Normal,863715.902479227,8103912.47386005,2,"3"
XL3-86715_20190213,"5333",XL3-86715_20190213-5333,"914461",144.841666699999990,-18.125000000000000,"596","0","0","0",Normal,Normal,Normal,Normal,906648.818123705,7991739.26933456,2,"5"
XL3-86715_20190213,"5378",XL3-86715_20190213-5378,"914796",144.425000000000011,-17.108333330000001,"15239","0","0","82",Hyperaccumulator,Normal,Normal,Normal,864538.749196646,8105252.52412798,2,"8"
XL3-86715_20190213,"5511",XL3-86715_20190213-5511,"923091",150.442474800000014,-23.590225610000001,"6750","0","0","0",Accumulator,Normal,Normal,Normal,1466412.38580157,7359074.01585883,2,"3"
XL3-86715_20190213,"5505",XL3-86715_20190213-5505,"930920",149.324999999999989,-27.991666670000001,"10564","0","0","189",Hyperaccumulator,Normal,Normal,Normal,1320221.04535711,6875625.23535145,1,"8"
XL3-86715_20190213,"5556",XL3-86715_20190213-5556,"931720",150.583333299999993,-27.916666670000001,"4151","0","0","0",Accumulator,Normal,Normal,Normal,1445468.6549895,6874784.1188439,1,"2"
XL3-86715_20190213,"5549",XL3-86715_20190213-5549,"931924",150.891666700000002,-27.875000000000000,"2452","0","0","0",Accumulator,Normal,Normal,Normal,1476435.71823662,6876980.81811746,2,"2"
XL3-86715_20190213,"5436",XL3-86715_20190213-5436,"970608",146.296300000000002,-24.190120000000000,"1750","0","0","0",Accumulator,Normal,Normal,Normal,1038410.69366969,7314507.71456658,1,"7"
XL3-86715_20190213,"5605",XL3-86715_20190213-5605,"5139",145.459180400000008,-17.206930960000001,"592","0","0","0",Normal,Normal,Normal,Normal,974523.575962794,8092082.56312324,4,"5"
XL3-86715_20190213,"5609",XL3-86715_20190213-5609,"5143",145.459180400000008,-17.206930960000001,"212","0","0","0",Normal,Normal,Normal,Normal,974523.575962794,8092082.56312324,4,"5"
XL3-86715_20190213,"5114",XL3-86715_20190213-5114,"11524",151.992469999999997,-26.840211920000002,"2564","0","0","0",Accumulator,Normal,Normal,Normal,1596157.48025816,6983400.5254551,3,"2"
XL3-86715_20190213,"5614",XL3-86715_20190213-5614,"11909",145.492514000000000,-17.423596640000000,"255","0","0","155",Normal,Normal,Normal,Normal,977514.824607796,8067969.7507608,3,"8"
XL3-86715_20190213,"5615",XL3-86715_20190213-5615,"11910",145.492514000000000,-17.423596640000000,"368","0","0","0",Normal,Normal,Normal,Normal,977514.824607796,8067969.7507608,3,"8"
XL3-86715_20190213,"5657",XL3-86715_20190213-5657,"11921",144.825857100000007,-18.106929200000000,"984","0","0","0",Normal,Normal,Normal,Normal,905014.961410488,7993777.13026126,2,"5"
XL3-86715_20190213,"5656",XL3-86715_20190213-5656,"11927",145.475847200000004,-17.340263690000000,"517","0","0","0",Normal,Normal,Normal,Normal,975956.439994151,8077253.78325604,4,"8"
XL3-86715_20190213,"5652",XL3-86715_20190213-5652,"37648",145.809181400000000,-18.856923559999998,"1481","0","0","0",Accumulator,Normal,Normal,Normal,1007071.15057706,7908113.99476053,2,"4"
XL3-86715_20190213,"5055",XL3-86715_20190213-5055,"193461",151.917459000000008,-24.581883680000001,"1614","0","0","0",Accumulator,Normal,Normal,Normal,1609791.76267894,7237002.990561,3,"2"
XL3-86715_20190213,"5660",XL3-86715_20190213-5660,"228593",146.759174699999988,-20.173582690000000,"674","0","0","0",Normal,Normal,Normal,Normal,1102555.31176495,7758841.45919884,2,"4"
XL3-86715_20190213,"5082",XL3-86715_20190213-5082,"240942",150.417472800000013,-23.081893789999999,"1839","0","0","0",Accumulator,Normal,Normal,Normal,1467570.15398673,7416047.04402056,3,"3"
XL3-86715_20190213,"5072",XL3-86715_20190213-5072,"240943",151.917459000000008,-24.581883680000001,"4743","0","0","152",Accumulator,Normal,Normal,Normal,1609791.76267894,7237002.990561,3,"2"
XL3-86715_20190213,"5074",XL3-86715_20190213-5074,"240944",150.709138200000012,-23.673557649999999,"1628","0","0","0",Accumulator,Normal,Normal,Normal,1493242.22609625,7347902.7825358,2,"3"
XL3-86715_20190213,"5063",XL3-86715_20190213-5063,"240945",150.750808699999993,-24.581888520000000,"8979","0","0","323",Accumulator,Normal,Normal,Accumulator,1490399.04827477,7246060.88402372,2,"3"
XL3-86715_20190213,"5663",XL3-86715_20190213-5663,"240946",145.809181400000000,-18.856923559999998,"903","0","0","0",Normal,Normal,Normal,Normal,1007071.15057706,7908113.99476053,2,"4"
XL3-86715_20190213,"5666",XL3-86715_20190213-5666,"240952",148.892480699999993,-20.056909449999999,"0","0","0","0",Normal,Normal,Normal,Normal,1327312.49135395,7762592.15561584,2,"3"
XL3-86715_20190213,"5639",XL3-86715_20190213-5639,"240954",148.917480500000011,-20.081909270000001,"231","0","0","159",Normal,Normal,Normal,Normal,1329812.88390221,7759679.82222215,2,"3"
XL3-86715_20190213,"5658",XL3-86715_20190213-5658,"240955",145.342518500000011,-18.340260170000001,"1125","0","0","0",Accumulator,Normal,Normal,Normal,959175.646984446,7966685.96172815,2,"7"
XL3-86715_20190213,"5651",XL3-86715_20190213-5651,"240956",145.542515900000012,-18.240259949999999,"1840","0","0","0",Accumulator,Normal,Normal,Normal,980634.869216207,7977260.22749765,3,"4"
XL3-86715_20190213,"5665",XL3-86715_20190213-5665,"240957",144.759191700000002,-18.256928859999999,"540","0","0","0",Normal,Normal,Normal,Normal,897608.437459652,7977298.01574519,2,"5"
XL3-86715_20190213,"5654",XL3-86715_20190213-5654,"240958",148.575818900000002,-20.273576309999999,"2077","0","0","0",Accumulator,Normal,Normal,Normal,1292859.84756427,7740007.17049169,2,"3"
XL3-86715_20190213,"5632",XL3-86715_20190213-5632,"240959",145.417514799999992,-17.415263540000002,"662","0","0","0",Normal,Normal,Normal,Normal,969551.263731187,8069080.19629438,3,"8"
XL3-86715_20190213,"5097",XL3-86715_20190213-5097,"240962",152.750789900000001,-26.415209229999999,"5220","0","0","0",Accumulator,Normal,Normal,Normal,1676832.10701105,7024145.03643713,3,"3"
XL3-86715_20190213,"5047",XL3-86715_20190213-5047,"240963",151.917470600000001,-26.748545750000002,"2403","0","0","0",Accumulator,Normal,Normal,Normal,1589517.06416023,6994321.8868424,3,"2"
XL3-86715_20190213,"5044",XL3-86715_20190213-5044,"240964",151.659132400000004,-25.190216610000000,"899","0","0","0",Normal,Normal,Normal,Normal,1577933.95872493,7170981.35117026,2,"2"
XL3-86715_20190213,"5607",XL3-86715_20190213-5607,"240967",145.250849600000009,-17.248598000000001,"867","0","0","0",Normal,Normal,Normal,Normal,952217.699819,8087962.74560853,3,"7"
XL3-86715_20190213,"5613",XL3-86715_20190213-5613,"240968",145.625844999999998,-17.173597330000000,"170","0","0","0",Normal,Normal,Normal,Normal,992379.080679244,8095362.57970752,4,"5"
XL3-86715_20190213,"5616",XL3-86715_20190213-5616,"240969",145.625844999999998,-17.173597330000000,"206","0","0","0",Normal,Normal,Normal,Normal,992379.080679244,8095362.57970752,4,"5"
XL3-86715_20190213,"5606",XL3-86715_20190213-5606,"240970",145.509179499999988,-17.090264650000002,"1409","0","0","0",Accumulator,Normal,Normal,Normal,980154.208045052,8104898.61067927,4,"3"
XL3-86715_20190213,"5608",XL3-86715_20190213-5608,"240971",144.750857900000000,-18.081929509999998,"961","0","0","0",Normal,Normal,Normal,Normal,897122.45975899,7996711.43454757,2,"5"
XL3-86715_20190213,"5022",XL3-86715_20190213-5022,"258570",148.417491399999989,-21.248573480000001,"340","0","0","108",Normal,Normal,Normal,Normal,1271206.65991749,7632179.45572135,2,"3"
XL3-86715_20190213,"5603",XL3-86715_20190213-5603,"259375",145.417513899999989,-17.081931590000000,"218","0","0","0",Normal,Normal,Normal,Normal,970397.994970281,8106047.041309,3,"11"
XL3-86715_20190213,"5649",XL3-86715_20190213-5649,"314031",145.417515299999991,-17.581929530000000,"419","0","0","0",Normal,Normal,Normal,Normal,969121.952242973,8050596.58614027,3,"7"
XL3-86715_20190213,"5638",XL3-86715_20190213-5638,"324428",148.009158500000012,-20.006912470000000,"925","0","0","0",Normal,Normal,Normal,Normal,1234575.62345719,7772327.24821794,2,"3"
XL3-86715_20190213,"5647",XL3-86715_20190213-5647,"338803",145.325849599999998,-17.540263280000001,"1781","0","0","0",Accumulator,Normal,Normal,Normal,959477.487698952,8055442.16813437,3,"7"
XL3-86715_20190213,"5644",XL3-86715_20190213-5644,"343270",145.917513100000008,-18.748590289999999,"1183","0","0","0",Accumulator,Normal,Normal,Normal,1018848.9552562,7919821.12003771,3,"8"
XL3-86715_20190213,"5076",XL3-86715_20190213-5076,"344714",151.356388900000013,-24.137777780000000,"972","0","0","0",Normal,Normal,Normal,Normal,1556084.35014595,7291199.33148749,3,"2"
XL3-86715_20190213,"5129",XL3-86715_20190213-5129,"345022",152.753018400000002,-27.521040639999999,"3385","0","0","0",Accumulator,Normal,Normal,Normal,1665354.63982828,6900113.96981429,3,"8"
XL3-86715_20190213,"5067",XL3-86715_20190213-5067,"347058",150.584138700000011,-23.415225530000001,"1389","0","0","0",Accumulator,Normal,Normal,Normal,1482320.64879036,7377655.89788982,2,
XL3-86715_20190213,"5078",XL3-86715_20190213-5078,"347061",149.892478299999993,-22.723563519999999,"2234","0","0","0",Accumulator,Normal,Normal,Normal,1415755.79905365,7459478.32409458,2,"3"
XL3-86715_20190213,"5604",XL3-86715_20190213-5604,"348320",145.392514400000010,-17.173597940000001,"207","0","0","0",Normal,Normal,Normal,Normal,967501.592740406,8095941.82306888,3,"3"
XL3-86715_20190213,"5086",XL3-86715_20190213-5086,"366776",148.025846900000005,-24.873566510000000,"1595","0","0","0",Accumulator,Normal,Normal,Normal,1210858.40829236,7230657.87912384,2,"3"
XL3-86715_20190213,"5612",XL3-86715_20190213-5612,"384121",145.092515499999990,-16.273602589999999,"1018","0","0","0",Accumulator,Normal,Normal,Normal,937579.681293281,8196415.20542212,3,"3"
XL3-86715_20190213,"5128",XL3-86715_20190213-5128,"397994",153.250790200000012,-27.748537949999999,"488","0","0","0",Normal,Normal,Normal,Normal,1712562.51066354,6869692.64492421,3,"4"
XL3-86715_20190213,"5020",XL3-86715_20190213-5020,"407410",149.113055599999996,-20.547222219999998,"3739","0","0","0",Accumulator,Normal,Normal,Normal,1347846.76303118,7706794.02702425,2,"3"
XL3-86715_20190213,"5027",XL3-86715_20190213-5027,"407550",149.076666700000004,-20.486666670000002,"1609","0","0","0",Accumulator,Normal,Normal,Normal,1344360.63562211,7713737.09625232,2,"3"
XL3-86715_20190213,"5112",XL3-86715_20190213-5112,"431220",153.250790200000012,-27.748537949999999,"1158","0","0","0",Accumulator,Normal,Normal,Normal,1712562.51066354,6869692.64492421,3,"4"
XL3-86715_20190213,"5017",XL3-86715_20190213-5017,"432469",149.076666700000004,-20.486666670000002,"0","0","0","0",Normal,Normal,Normal,Normal,1344360.63562211,7713737.09625232,2,"3"
XL3-86715_20190213,"5019",XL3-86715_20190213-5019,"432565",149.076666700000004,-20.486666670000002,"0","0","0","0",Normal,Normal,Normal,Normal,1344360.63562211,7713737.09625232,2,"3"
XL3-86715_20190213,"5021",XL3-86715_20190213-5021,"432581",149.075813299999993,-20.490240539999999,"3103","0","0","0",Accumulator,Normal,Normal,Normal,1344251.17455318,7713343.04419461,2,"3"
XL3-86715_20190213,"5641",XL3-86715_20190213-5641,"433755",149.032222200000007,-20.162222220000000,"2348","0","0","321",Accumulator,Normal,Normal,Accumulator,1341464.26945649,7750143.41671972,2,"3"
XL3-86715_20190213,"5091",XL3-86715_20190213-5091,"436352",152.030398700000006,-25.219263670000000,"5148","0","0","0",Accumulator,Normal,Normal,Normal,1615501.95905425,7164640.79723105,3,"6"
XL3-86715_20190213,"5119",XL3-86715_20190213-5119,"436376",151.992684499999996,-26.855949849999998,"7640","0","0","0",Accumulator,Normal,Normal,Normal,1596024.40468084,6981636.39656885,3,"5"
XL3-86715_20190213,"5059",XL3-86715_20190213-5059,"436431",150.222408999999999,-23.076380850000000,"2268","0","0","0",Accumulator,Normal,Normal,Normal,1447445.91846516,7417960.35676852,2,"2"
XL3-86715_20190213,"5056",XL3-86715_20190213-5056,"436591",151.292465600000014,-24.123554100000000,"603","0","0","0",Normal,Normal,Normal,Normal,1549636.83218497,7293280.41255401,3,"7"
XL3-86715_20190213,"5057",XL3-86715_20190213-5057,"436592",151.075802100000004,-24.156888219999999,"557","0","0","0",Normal,Normal,Normal,Normal,1527115.68360375,7291185.28002726,3,"3"
XL3-86715_20190213,"5058",XL3-86715_20190213-5058,"436593",151.075802100000004,-24.156888219999999,"1334","0","0","0",Accumulator,Normal,Normal,Normal,1527115.68360375,7291185.28002726,3,"3"
XL3-86715_20190213,"5060",XL3-86715_20190213-5060,"444475",150.548697299999986,-23.213586310000000,"324","0","0","99",Normal,Normal,Normal,Normal,1480165.51867896,7400438.29657704,3,"2"
XL3-86715_20190213,"5033",XL3-86715_20190213-5033,"457988",148.250844999999998,-25.081898519999999,"2747","0","0","0",Accumulator,Normal,Normal,Normal,1232455.17232224,7206266.40523097,2,"7"
XL3-86715_20190213,"5117",XL3-86715_20190213-5117,"469621",153.026065299999999,-27.506734640000001,"0","0","0","0",Normal,Normal,Normal,Normal,1692812.25066566,6899062.39259802,3,"3"
XL3-86715_20190213,"5640",XL3-86715_20190213-5640,"470089",144.875856499999998,-18.090262450000001,"831","0","0","0",Normal,Normal,Normal,Normal,910353.429088707,7995513.65633217,2,"7"
XL3-86715_20190213,"5035",XL3-86715_20190213-5035,"473404",148.019547299999999,-22.675734850000001,"556","0","0","0",Normal,Normal,Normal,Normal,1222359.13694654,7475257.99461917,1,"3"
XL3-86715_20190213,"5028",XL3-86715_20190213-5028,"478090",149.442476900000003,-20.940237660000001,"1919","0","0","0",Accumulator,Normal,Normal,Normal,1380152.88876048,7661173.89155238,2,"3"
